0	C	23.80947804697566	467.54289105422197	0.0
0	D	7.244416935702799	446.91186039745486	0.0
0	E	70.74078958467359	429.3676667496962	0.0
0	F	55.13250269374616	478.0842935795774	0.0
0	G	97.14752133052006	440.4364274175936	0.0
0	H	81.65165961824754	417.6368796698965	0.0
0	I	78.50429800710569	404.0535295586527	0.0
0	J	18.3731261731852	421.2811931143765	0.0
0	K	7.605836450857837	426.25071144775836	0.0
0	L	7.108884617519651	415.15212050320554	0.0
0	M	20.69949329376996	388.28850999341046	0.0
0	N	107.81102190949746	393.25572699375874	0.0
0	O	126.00070138925841	414.5982842500116	0.0
0	P	103.93055695381513	443.2167132981688	0.0
0	Q	148.79843300389214	391.80055263537787	0.0
0	R	148.31337488443185	363.18212358722064	0.0
0	S	111.05253045191614	364.2902170111755	0.0
0	U	50.12392139610374	367.56546918982167	0.0
0	V	-24.85237376289244	369.7304081999346	0.0
0	W	-4.9649908650204635	382.58444836563234	0.0
0	Z	199.78601259081427	356.86970688151746	0.0
0	A_1	213.537158631791	353.8902919059725	0.0
0	B_1	239.6067980460605	301.40125371681165	0.0
0	C_1	265.2835321607052	337.17417940080674	0.0
0	D_1	290.97230623408	325.43231055497057	0.0
0	E_1	291.28337434712427	299.8210359143237	0.0
0	F_1	335.8156741888794	307.66088838858974	0.0
0	G_1	391.8858909680063	279.05118427790745	0.0
0	H_1	392.9758854194324	254.8995704367683	0.0
0	I_1	346.01516933619536	264.61558066088634	0.0
0	J_1	293.3867806222229	259.5551586691582	0.0
0	K_1	274.15717705365597	258.1382405114743	0.0
0	L_1	130.70621821421426	337.12854454055457	0.0
0	M_1	156.08134312549075	308.6156353660558	0.0
0	O_1	113.51661746786569	318.98396597496446	0.0
0	P_1	36.79530659806296	323.93179426073914	0.0
0	Q_1	82.19084786357415	322.41013938645835	0.0
0	R_1	35.951567350029876	286.6888068008878	0.0
0	S_1	118.50753599223769	287.2841623439806	0.0
0	T_1	44.274023701544294	273.76209457759126	0.0
0	U_1	39.96731188836686	264.17828293123176	0.0
0	V_1	60.14890676799611	261.01127904444155	0.0
0	W_1	59.323374073546276	250.48573719020632	0.0
0	Z_1	-7.866997843200298	258.7374331387824	0.0
0	A_2	-21.796938243475893	285.3469262905665	0.0
0	C_2	-26.330911567139566	324.7046333284999	0.0
0	D_2	52.47721293769229	269.2608701503843	0.0
0	E_2	86.04046236445726	278.68278367612646	0.0
0	F_2	-1.7746060069133862	231.00501358600783	0.0
0	H_2	72.76381741091693	238.72039425557267	0.0
0	I_2	75.50996985262647	225.38193953869785	0.0
0	K_2	112.43387886241077	207.04010489391007	0.0
0	L_2	162.73680890513532	218.00356400578585	0.0
0	M_2	204.33346259431138	210.10342435164006	0.0
0	N_2	230.02959707785286	202.90985914292816	0.0
0	P_2	310.99562445473	212.90309059237003	0.0
0	Q_2	345.07472519716583	225.28182076355372	0.0
0	R_2	375.2440940615925	222.91366560964516	0.0
0	S_2	368.2780795045967	206.6942884321627	0.0
0	T_2	371.5552252112242	173.8208626172022	0.0
0	U_2	341.6152388566315	162.10521578279648	0.0
0	V_2	335.88758929314423	149.9990473872439	0.0
0	W_2	311.8857858064593	92.06300711932683	0.0
0	Z_2	290.0468522794479	121.84337101979665	0.0
0	A_3	255.2147535491529	106.51009086981954	0.0
0	B_3	226.03273493895546	127.82693186125745	0.0
0	C_3	211.0581060413147	97.00826557772156	0.0
0	F_3	127.80393846358436	140.5574850307574	0.0
0	G_3	129.9387659133581	169.59113834768016	0.0
0	H_3	76.35459692403703	190.93941284541748	0.0
0	I_3	89.80400985761165	136.07434738623255	0.0
0	J_3	24.817117250044156	179.94378047662713	0.0
0	K_3	-11.495094178610607	195.42987064472976	0.0
0	L_3	-27.871189528788246	168.72971518248386	0.0
0	M_3	-13.453105579175325	149.68360428608176	0.0
0	N_3	35.47200140239724	114.89937456125584	0.0
0	O_3	57.10252977026809	102.50688435049658	0.0
0	P_3	62.282789979367585	69.57319307269934	0.0
0	Q_3	104.90882697893399	92.47118903133072	0.0
0	R_3	116.06564245409652	54.253161552582704	0.0
0	S_3	68.35245286882693	30.75263533894262	0.0
0	T_3	178.29973830212697	91.58179862600701	0.0
0	U_3	185.22844415192668	63.35999674999369	0.0
0	V_3	178.46873112773184	39.86999399091674	0.0
0	W_3	216.12210114473461	75.14695476691978	0.0
0	Z_3	215.05353799074953	30.979677735535898	0.0
0	A_4	241.23333526338453	21.718797067665086	0.0
0	B_4	206.32693889987118	1.9503787189408486	0.0
0	C_4	164.65297589445217	2.30656643693588	0.0
0	D_4	123.86948218402074	12.814104117789304	0.0
0	E_4	261.5553238309966	67.98239356395067	0.0
0	F_4	294.6774110451819	35.75200974874118	0.0
0	G_4	347.6566615140266	1.2150132452685252	0.0
0	H_4	319.84008460998564	-21.608844727277834	0.0
0	I_4	302.00894556893365	-3.5993942958154728	0.0
0	J_4	288.6355912881447	-24.64013836425665	0.0
0	K_4	289.1705254593763	-35.87375596011931	0.0
0	L_4	277.3719167698895	-73.40251018018228	0.0
0	M_4	339.6823357806595	-96.63690370962185	0.0
0	N_4	234.36453147635353	-88.53017396793315	0.0
0	O_4	219.35416773568366	-43.0576014594335	0.0
0	Q_4	223.76898060058656	-99.12572484370006	0.0
0	R_4	254.37834979724667	-112.22300300957859	0.0
0	S_4	303.4398484286212	-128.81301509665752	0.0
0	T_4	215.0	-135.0	0.0
0	U_4	241.44687806886702	-151.0368238954172	0.0
0	V_4	293.97615998477573	-166.12366746191785	0.0
0	W_4	316.09902725122015	-174.78446466880902	0.0
0	Z_4	336.2132946277564	-196.70284888961362	0.0
0	A_5	364.9366049695812	-213.30702164535276	0.0
0	B_5	388.8886013011361	-208.63113391528827	0.0
0	C_5	403.53859910041524	-199.81095153299643	0.0
0	E_5	370.9695197900619	-224.5476868115185	0.0
0	F_5	351.7109596201754	-236.23640830191192	0.0
0	G_5	347.26155138392386	-251.85287679984583	0.0
0	H_5	313.78685635114186	-268.1284134716756	0.0
0	I_5	300.7698128946033	-266.5012830396083	0.0
0	J_5	276.5255694568004	-263.084309132267	0.0
0	K_5	261.0797659947982	-253.83631617248403	0.0
0	L_5	267.57478176699755	-227.85625308368705	0.0
0	M_5	238.96907400433247	-218.3210171627988	0.0
0	N_5	236.65609120676046	-241.17871049634687	0.0
0	O_5	209.57109010630217	-219.1792516762933	0.0
0	P_5	221.0067599876106	-192.4032862591625	0.0
0	Q_5	224.45465772149478	-173.98646665622027	0.0
0	R_5	189.07248641174397	-201.53185010486584	0.0
0	S_5	157.63353266017708	-225.25553058245416	0.0
0	T_5	145.0	-245.0	0.0
0	U_5	130.0	-255.0	0.0
0	V_5	112.93205510869777	-249.42094302180055	0.0
0	W_5	97.16072244614489	-265.1922756843533	0.0
0	Z_5	101.37015873122344	-295.08328837197183	0.0
0	A_6	100.34225876703785	-300.04402298173704	0.0
0	B_6	92.98211192292663	-312.81248207438904	0.0
0	C_6	103.41729934900891	-329.84952277003345	0.0
